"","player_name","batter","pitch_seq","description","hit_speed","hit_angle"
"213","Jose Berrios",457727,"FT|FF","In play, out(s)","null","null"
"215","Jose Berrios",430947,"CH|FF","Foul","null","null"
"216","Jose Berrios",430947,"FF|CH","In play, out(s)","null","null"
"217","Jose Berrios",430947,"CH|FF","Foul","null","null"
"220","Jose Berrios",502110,"FT|FF","Called Strike","null","null"
"222","Jose Berrios",502110,"CU|CU","Foul","null","null"
"223","Jose Berrios",502110,"CU|FF","Foul","null","null"
"225","Jose Berrios",502110,"CU|FF","Foul","null","1.7"
"229","Jose Berrios",430947,"FT|CH","In play, out(s)","null","null"
"230","Jose Berrios",430947,"CH|FT","Swinging Strike","null","11.08"
"232","Jose Berrios",408234,"CH|CU","Swinging Strike","null","null"
"233","Jose Berrios",408234,"CU|FT","Foul","null","null"
"235","Jose Berrios",112526,"FF|FF","Called Strike","null","null"
"236","Jose Berrios",112526,"FF|FF","Foul","null","null"
"237","Jose Berrios",112526,"FF|FT","Foul","null","null"
"238","Jose Berrios",112526,"FT|FF","Foul","null","null"
"241","Jose Berrios",408314,"FT|FT","Called Strike","null","null"
"244","Jose Berrios",408314,"FT|FT","Foul","null","null"
"246","Jose Berrios",452678,"FT|FT","Foul","null","null"
"247","Jose Berrios",452678,"FT|FT","Foul","null","null"
"248","Jose Berrios",452678,"FT|FT","Swinging Strike","null","null"
"250","Jose Berrios",493316,"FF|FF","In play, out(s)","82.6","28.44"
"251","Jose Berrios",493316,"FF|FT","Foul","null","null"
"252","Jose Berrios",493316,"FT|FT","Foul","null","null"
"253","Jose Berrios",493316,"FT|FT","Foul","null","null"
"258","Jose Berrios",434158,"FT|FF","Foul (Runner Going)","null","null"
"260","Jose Berrios",434158,"FT|FT","Foul","null","null"
"263","Jose Berrios",457803,"FT|FF","Foul","null","null"
"266","Jose Berrios",457803,"FF|FT","Foul","null","null"
"271","Jose Berrios",425766,"FT|FT","In play, out(s)","87.4","79.43"
"275","Jose Berrios",112526,"FT|FT","Foul","null","null"
"276","Jose Berrios",112526,"FT|FT","Called Strike","null","null"
"277","Jose Berrios",112526,"FT|FT","Called Strike","null","null"
"278","Jose Berrios",112526,"FT|FT","Called Strike","null","null"
"280","Jose Berrios",408314,"CH|CU","Foul","null","null"
"281","Jose Berrios",408314,"CU|CU","In play, run(s)","99","23.27"
"282","Jose Berrios",408314,"CU|CH","Called Strike","null","null"
"284","Jose Berrios",408314,"FT|FT","Foul","null","null"
"286","Jose Berrios",452678,"FT|FT","In play, run(s)","104.9","28.97"
"289","Jose Berrios",493316,"CU|FT","Foul","null","null"
"292","Jose Berrios",493316,"FT|CU","Called Strike","null","null"
"295","Jose Berrios",434158,"FT|FF","In play, out(s)","90.2","53.82"
"296","Jose Berrios",434158,"FF|CU","Called Strike","null","null"
"299","Jose Berrios",434158,"FT|FT","Foul","null","null"
"301","Jose Berrios",457803,"FT|FT","Swinging Strike","null","null"
"303","Jose Berrios",457803,"CH|FT","Swinging Strike","null","null"
"305","Jose Berrios",608061,"FF|FT","In play, no out","79.8","13.9"
"310","Jose Berrios",518595,"CU|CU","In play, out(s)","74.3","75.98"
"312","Jose Berrios",518595,"CU|FT","In play, out(s)","86.8","5.94"
"317","Jose Berrios",467793,"FF|FF","Called Strike","null","null"
"318","Jose Berrios",467793,"FF|FF","Swinging Strike","null","null"
"321","Jose Berrios",608070,"FF|CH","Foul","null","null"
"322","Jose Berrios",608070,"CH|CU","In play, out(s)","83.7","-21.3"
"325","Jose Berrios",608070,"FT|FT","Called Strike","null","null"
"326","Jose Berrios",608070,"FT|FF","Foul","null","null"
"329","Jose Berrios",435063,"CH|FF","Called Strike","null","null"
"332","Jose Berrios",435063,"CU|CH","Swinging Strike","null","null"
"335","Jose Berrios",502082,"FF|FF","Called Strike","null","null"
"336","Jose Berrios",502082,"FF|FF","In play, out(s)","72.1","59.71"
"340","Jose Berrios",501659,"FF|FT","Called Strike","null","null"
"341","Jose Berrios",501659,"FT|FF","In play, no out","101.7","-24.58"
"349","Jose Berrios",467793,"CH|FT","In play, run(s)","105.2","30.34"
"353","Jose Berrios",596019,"FT|CU","Called Strike","null","null"
"355","Jose Berrios",596019,"FF|CH","Foul","null","null"
"359","Jose Berrios",435063,"FF|FF","Foul","null","null"
"363","Jose Berrios",502082,"CH|FF","In play, out(s)","57.3","13.15"
"366","Jose Berrios",501659,"CU|FF","Foul","null","null"
"367","Jose Berrios",501659,"FF|FF","Called Strike","null","null"
"368","Jose Berrios",501659,"FF|CU","Swinging Strike (Blocked)","null","null"
"370","Jose Berrios",501659,"CU|FF","Foul","null","null"
"372","Jose Berrios",596019,"FT|CH","Foul","null","null"
"374","Jose Berrios",596019,"FF|FT","In play, out(s)","null","null"
"376","Jose Berrios",492841,"CU|FF","Foul","null","null"
