pitch_type,player_name,batter,description,hit_speed,hit_angle
FC,Dillon Gee,543760,Ball,null,null
FC,Dillon Gee,543760,"In play, out(s)",76.9,52.95
FT,Dillon Gee,519390,Ball,null,null
FT,Dillon Gee,519390,Called Strike,null,null
FT,Dillon Gee,519390,Ball,null,null
FT,Dillon Gee,519390,Ball,null,null
KC,Dillon Gee,519390,Ball,null,null
FC,Dillon Gee,622194,Ball,null,null
CH,Dillon Gee,622194,Foul (Runner Going),null,null
CH,Dillon Gee,622194,Ball,null,null
KC,Dillon Gee,622194,Called Strike,null,null
FC,Dillon Gee,622194,Foul,null,null
FF,Dillon Gee,622194,Ball,null,null
CH,Dillon Gee,622194,Ball,null,null
FC,Dillon Gee,622194,Foul (Runner Going),null,null
FC,Dillon Gee,621563,Ball,null,null
FT,Dillon Gee,621563,Called Strike,null,null
KC,Dillon Gee,621563,Foul,null,null
FC,Dillon Gee,621563,Ball,null,null
FT,Dillon Gee,621563,Called Strike,null,null
FC,Dillon Gee,519390,Ball,null,null
FT,Dillon Gee,519390,Ball,null,null
CH,Dillon Gee,519390,Ball,null,null
FT,Dillon Gee,519390,Ball,null,null
CH,Dillon Gee,592387,Foul,null,null
FT,Dillon Gee,592387,Ball,null,null
FT,Dillon Gee,592387,Ball,null,null
FT,Dillon Gee,592387,Ball,null,null
FT,Dillon Gee,592387,Ball,null,null
FC,Dillon Gee,543760,Called Strike,null,null
FT,Dillon Gee,543760,Ball,null,null
FT,Dillon Gee,543760,Ball,null,null
FT,Dillon Gee,543760,"In play, out(s)",102.9,13.71
FT,Dillon Gee,543760,Ball,null,null
FC,Dillon Gee,518649,Called Strike,null,null
FT,Dillon Gee,518649,Ball,null,null
CH,Dillon Gee,518649,Foul,null,null
FC,Dillon Gee,518649,Ball,null,null
KC,Dillon Gee,518649,"In play, no out",94.1,8.54
FC,Dillon Gee,592387,"In play, no out",108.4,3.96
CH,Dillon Gee,592387,Called Strike,null,null
FC,Dillon Gee,501981,Foul,null,null
FT,Dillon Gee,501981,"In play, run(s)",112.1,22.55
FT,Dillon Gee,501981,Ball,null,null
FT,Dillon Gee,501981,Ball,null,null
FT,Dillon Gee,621563,Ball,null,null
FT,Dillon Gee,621563,"In play, run(s)",93,28.63
FC,Dillon Gee,621563,Called Strike,null,null
FC,Dillon Gee,621563,Foul,null,null
CH,Dillon Gee,475174,"In play, out(s)",61.2,-39.78
CH,Dillon Gee,475174,Foul,null,null
FC,Dillon Gee,621563,Ball,null,null
FC,Dillon Gee,621563,Swinging Strike,null,null
CH,Dillon Gee,621563,"In play, out(s)",87.9,0.95
FT,Dillon Gee,621563,Called Strike,null,null
CH,Dillon Gee,622194,"In play, no out",108.7,9.98
KC,Dillon Gee,502143,Called Strike,null,null
FC,Dillon Gee,502143,Foul,null,null
FT,Dillon Gee,502143,"In play, no out",87.9,17.79
KC,Dillon Gee,502143,Ball,null,null
FC,Dillon Gee,572821,Ball,null,null
FT,Dillon Gee,572821,"In play, run(s)",103.4,28.38
FC,Dillon Gee,572821,Ball,null,null
KC,Dillon Gee,593871,Ball,null,null
FT,Dillon Gee,593871,"In play, no out",46.3,-52.03
FT,Dillon Gee,593871,Ball,null,null
FF,Dillon Gee,593871,Called Strike,null,null
CH,Dillon Gee,593871,Ball,null,null
CH,Dillon Gee,408045,"In play, out(s)",77.2,-14.05
