"","player_name","batter","pitch_seq","description","hit_speed","hit_angle"
"1687","Kevin Gausman",408236,"FT|FF","Called Strike","null","null"
"1688","Kevin Gausman",408236,"FF|FS","In play, no out","94.9","8.7"
"1690","Kevin Gausman",547982,"FF|FF","Foul","null","null"
"1692","Kevin Gausman",547982,"FT|FF","Called Strike","null","null"
"1693","Kevin Gausman",547982,"FF|FS","In play, out(s)","70.7","66.7"
"1695","Kevin Gausman",452234,"FF|SL","Called Strike","null","null"
"1699","Kevin Gausman",443558,"FF|FT","Swinging Strike","null","null"
"1701","Kevin Gausman",443558,"FT|SL","Swinging Strike","null","null"
"1703","Kevin Gausman",572122,"SL|FS","Called Strike","null","null"
"1704","Kevin Gausman",572122,"FS|FS","Foul","null","null"
"1706","Kevin Gausman",572122,"FT|FF","Called Strike","null","null"
"1707","Kevin Gausman",572122,"FF|FF","Foul","null","null"
"1708","Kevin Gausman",572122,"FF|FT","Foul","null","null"
"1709","Kevin Gausman",572122,"FT|FS","Foul","null","null"
"1710","Kevin Gausman",572122,"FS|FT","Foul","null","null"
"1714","Kevin Gausman",452252,"FT|FF","Foul","null","null"
"1715","Kevin Gausman",452252,"FF|FS","Foul","null","null"
"1716","Kevin Gausman",452252,"FS|FT","Called Strike","null","null"
"1717","Kevin Gausman",452252,"FT|FF","Foul","null","null"
"1718","Kevin Gausman",452252,"FF|FF","In play, out(s)","92.1","20.18"
"1720","Kevin Gausman",455104,"FF|FF","Foul","null","null"
"1722","Kevin Gausman",455104,"FF|FT","In play, out(s)","98.4","15.74"
"1726","Kevin Gausman",547982,"FS|FF","Foul","null","null"
"1727","Kevin Gausman",547982,"FF|FF","Called Strike","null","null"
"1728","Kevin Gausman",547982,"FF|FF","In play, no out","98.3","-10.02"
"1730","Kevin Gausman",452234,"FS|FF","Called Strike","null","null"
"1731","Kevin Gausman",452234,"FF|FF","Called Strike","null","null"
"1734","Kevin Gausman",452234,"FS|FF","In play, no out","80.6","15.37"
"1736","Kevin Gausman",429664,"FF|FF","Foul","null","null"
"1737","Kevin Gausman",429664,"FF|FF","Foul","null","null"
"1738","Kevin Gausman",429664,"FF|FS","Foul","null","null"
"1739","Kevin Gausman",429664,"FS|FS","Swinging Strike","null","null"
"1741","Kevin Gausman",443558,"FF|FF","Foul","null","null"
"1744","Kevin Gausman",443558,"SL|FF","Foul","null","null"
"1747","Kevin Gausman",572122,"FF|FS","Called Strike","null","null"
"1748","Kevin Gausman",572122,"FS|SL","Foul","null","null"
"1749","Kevin Gausman",572122,"SL|FF","In play, out(s)","87.4","55.06"
"1751","Kevin Gausman",493193,"FF|FS","Swinging Strike","null","null"
"1752","Kevin Gausman",493193,"FS|FS","In play, no out","88.2","2.39"
"1754","Kevin Gausman",493193,"SL|FF","Foul","null","null"
"1757","Kevin Gausman",455104,"FF|FT","Called Strike","null","null"
"1758","Kevin Gausman",455104,"FT|FF","Foul","null","null"
"1761","Kevin Gausman",455104,"FF|FT","In play, no out","93","-1.56"
"1763","Kevin Gausman",547982,"FT|FS","Swinging Strike","null","null"
"1764","Kevin Gausman",547982,"FS|FT","Swinging Strike","null","null"
"1766","Kevin Gausman",452234,"FF|FT","Swinging Strike","null","null"
"1767","Kevin Gausman",452234,"FT|FT","Called Strike","null","null"
"1770","Kevin Gausman",429664,"FT|FT","In play, out(s)","84.2","50.1"
"1772","Kevin Gausman",443558,"FT|FF","In play, no out","113.2","18.71"
"1776","Kevin Gausman",572122,"FF|FT","Foul","null","null"
"1777","Kevin Gausman",572122,"FT|FT","In play, run(s)","106.4","24.19"
"1780","Kevin Gausman",493193,"SL|FF","In play, out(s)","107.7","-16.68"
"1782","Kevin Gausman",452252,"FT|FF","Foul","null","null"
"1783","Kevin Gausman",452252,"FF|FF","Called Strike","null","null"
"1785","Kevin Gausman",455104,"FT|SL","Swinging Strike","null","null"
"1786","Kevin Gausman",455104,"SL|SL","In play, out(s)","79.9","22.63"
"1789","Kevin Gausman",606466,"FT|FF","In play, out(s)","113.5","-13.73"
"1791","Kevin Gausman",429664,"FT|FF","Foul","null","null"
"1793","Kevin Gausman",429664,"FT|FF","Foul","null","null"
"1795","Kevin Gausman",429664,"FS|FT","In play, out(s)","106.8","2.04"
"1798","Kevin Gausman",543543,"FF|FS","Swinging Strike","null","null"
"1799","Kevin Gausman",543543,"FS|FF","Swinging Strike","null","null"
"1800","Kevin Gausman",543543,"FF|FF","Called Strike","null","null"
"1803","Kevin Gausman",542921,"SL|FF","Called Strike","null","null"
"1805","Kevin Gausman",542921,"FF|FF","Called Strike","null","null"
"1806","Kevin Gausman",542921,"FF|FF","In play, no out","null","null"
"1808","Kevin Gausman",543094,"FS|FF","Called Strike","null","null"
"1810","Kevin Gausman",600301,"FF|FF","Swinging Strike","null","null"
"1811","Kevin Gausman",600301,"FF|SL","Foul","null","null"
